task_id,tier,combination,status,duration_s,abandoned_reason,tpch_n_success,tpch_n_failed,tpch_total_ms,tpch_geo_mean_ms,tpch_cache_hit_ratio,tpch_queries_with_spill,tpcds_n_success,tpcds_n_failed,tpcds_total_ms,tpcds_geo_mean_ms,tpcds_cache_hit_ratio,tpcds_queries_with_spill,tpch_q1_ms,tpch_q2_ms,tpch_q3_ms,tpch_q4_ms,tpch_q5_ms,tpch_q6_ms,tpch_q7_ms,tpch_q8_ms,tpch_q9_ms,tpch_q10_ms,tpch_q11_ms,tpch_q12_ms,tpch_q13_ms,tpch_q14_ms,tpch_q15_ms,tpch_q16_ms,tpch_q17_ms,tpch_q18_ms,tpch_q19_ms,tpch_q20_ms,tpch_q21_ms,tpch_q22_ms,tpcds_q1_ms,tpcds_q2_ms,tpcds_q3_ms,tpcds_q4_ms,tpcds_q5_ms,tpcds_q6_ms,tpcds_q7_ms,tpcds_q8_ms,tpcds_q9_ms,tpcds_q10_ms,tpcds_q11_ms,tpcds_q12_ms,tpcds_q13_ms,tpcds_q14_ms,tpcds_q15_ms,tpcds_q16_ms,tpcds_q17_ms,tpcds_q18_ms,tpcds_q19_ms,tpcds_q20_ms,tpcds_q21_ms,tpcds_q22_ms,tpcds_q23_ms,tpcds_q24_ms,tpcds_q25_ms,tpcds_q26_ms,tpcds_q27_ms,tpcds_q28_ms,tpcds_q29_ms,tpcds_q30_ms,tpcds_q31_ms,tpcds_q32_ms,tpcds_q33_ms,tpcds_q34_ms,tpcds_q35_ms,tpcds_q36_ms,tpcds_q37_ms,tpcds_q38_ms,tpcds_q39_ms,tpcds_q40_ms,tpcds_q41_ms,tpcds_q42_ms,tpcds_q43_ms,tpcds_q44_ms,tpcds_q45_ms,tpcds_q46_ms,tpcds_q47_ms,tpcds_q48_ms,tpcds_q49_ms,tpcds_q50_ms,tpcds_q51_ms,tpcds_q52_ms,tpcds_q53_ms,tpcds_q54_ms,tpcds_q55_ms,tpcds_q56_ms,tpcds_q57_ms,tpcds_q58_ms,tpcds_q59_ms,tpcds_q60_ms,tpcds_q61_ms,tpcds_q62_ms,tpcds_q63_ms,tpcds_q64_ms,tpcds_q65_ms,tpcds_q66_ms,tpcds_q67_ms,tpcds_q68_ms,tpcds_q69_ms,tpcds_q70_ms,tpcds_q71_ms,tpcds_q72_ms,tpcds_q73_ms,tpcds_q74_ms,tpcds_q75_ms,tpcds_q76_ms,tpcds_q77_ms,tpcds_q78_ms,tpcds_q79_ms,tpcds_q80_ms,tpcds_q81_ms,tpcds_q82_ms,tpcds_q83_ms,tpcds_q84_ms,tpcds_q85_ms,tpcds_q86_ms,tpcds_q87_ms,tpcds_q88_ms,tpcds_q89_ms,tpcds_q90_ms,tpcds_q91_ms,tpcds_q92_ms,tpcds_q93_ms,tpcds_q94_ms,tpcds_q95_ms,tpcds_q96_ms,tpcds_q97_ms,tpcds_q98_ms,tpcds_q99_ms,tpch_q1_timed_out,tpch_q2_timed_out,tpch_q3_timed_out,tpch_q4_timed_out,tpch_q5_timed_out,tpch_q6_timed_out,tpch_q7_timed_out,tpch_q8_timed_out,tpch_q9_timed_out,tpch_q10_timed_out,tpch_q11_timed_out,tpch_q12_timed_out,tpch_q13_timed_out,tpch_q14_timed_out,tpch_q15_timed_out,tpch_q16_timed_out,tpch_q17_timed_out,tpch_q18_timed_out,tpch_q19_timed_out,tpch_q20_timed_out,tpch_q21_timed_out,tpch_q22_timed_out,tpcds_q1_timed_out,tpcds_q2_timed_out,tpcds_q3_timed_out,tpcds_q4_timed_out,tpcds_q5_timed_out,tpcds_q6_timed_out,tpcds_q7_timed_out,tpcds_q8_timed_out,tpcds_q9_timed_out,tpcds_q10_timed_out,tpcds_q11_timed_out,tpcds_q12_timed_out,tpcds_q13_timed_out,tpcds_q14_timed_out,tpcds_q15_timed_out,tpcds_q16_timed_out,tpcds_q17_timed_out,tpcds_q18_timed_out,tpcds_q19_timed_out,tpcds_q20_timed_out,tpcds_q21_timed_out,tpcds_q22_timed_out,tpcds_q23_timed_out,tpcds_q24_timed_out,tpcds_q25_timed_out,tpcds_q26_timed_out,tpcds_q27_timed_out,tpcds_q28_timed_out,tpcds_q29_timed_out,tpcds_q30_timed_out,tpcds_q31_timed_out,tpcds_q32_timed_out,tpcds_q33_timed_out,tpcds_q34_timed_out,tpcds_q35_timed_out,tpcds_q36_timed_out,tpcds_q37_timed_out,tpcds_q38_timed_out,tpcds_q39_timed_out,tpcds_q40_timed_out,tpcds_q41_timed_out,tpcds_q42_timed_out,tpcds_q43_timed_out,tpcds_q44_timed_out,tpcds_q45_timed_out,tpcds_q46_timed_out,tpcds_q47_timed_out,tpcds_q48_timed_out,tpcds_q49_timed_out,tpcds_q50_timed_out,tpcds_q51_timed_out,tpcds_q52_timed_out,tpcds_q53_timed_out,tpcds_q54_timed_out,tpcds_q55_timed_out,tpcds_q56_timed_out,tpcds_q57_timed_out,tpcds_q58_timed_out,tpcds_q59_timed_out,tpcds_q60_timed_out,tpcds_q61_timed_out,tpcds_q62_timed_out,tpcds_q63_timed_out,tpcds_q64_timed_out,tpcds_q65_timed_out,tpcds_q66_timed_out,tpcds_q67_timed_out,tpcds_q68_timed_out,tpcds_q69_timed_out,tpcds_q70_timed_out,tpcds_q71_timed_out,tpcds_q72_timed_out,tpcds_q73_timed_out,tpcds_q74_timed_out,tpcds_q75_timed_out,tpcds_q76_timed_out,tpcds_q77_timed_out,tpcds_q78_timed_out,tpcds_q79_timed_out,tpcds_q80_timed_out,tpcds_q81_timed_out,tpcds_q82_timed_out,tpcds_q83_timed_out,tpcds_q84_timed_out,tpcds_q85_timed_out,tpcds_q86_timed_out,tpcds_q87_timed_out,tpcds_q88_timed_out,tpcds_q89_timed_out,tpcds_q90_timed_out,tpcds_q91_timed_out,tpcds_q92_timed_out,tpcds_q93_timed_out,tpcds_q94_timed_out,tpcds_q95_timed_out,tpcds_q96_timed_out,tpcds_q97_timed_out,tpcds_q98_timed_out,tpcds_q99_timed_out,cfg_jit,cfg_seq_page_cost,cfg_random_page_cost,cfg_default_statistics_target,cfg_max_parallel_workers,cfg_max_parallel_workers_per_gather,cfg_max_worker_processes,cfg_shared_buffers,cfg_effective_cache_size,cfg_work_mem,cfg_enable_hashagg,cfg_enable_bitmapscan,cfg_enable_nestloop,cfg_enable_parallel_hash,cfg_enable_sort,cfg_synchronous_commit,cfg_cpu_tuple_cost,cfg_cpu_index_tuple_cost,cfg_cpu_operator_cost,cfg_parallel_setup_cost,cfg_parallel_tuple_cost,cfg_min_parallel_table_scan_size,cfg_min_parallel_index_scan_size,cfg_join_collapse_limit,cfg_from_collapse_limit,cfg_hash_mem_multiplier,cfg_enable_mergejoin,cfg_enable_hashjoin,cfg_enable_memoize,cfg_enable_gathermerge,cfg_enable_incremental_sort,cfg_enable_material,cfg_enable_indexscan,cfg_enable_indexonlyscan,cfg_enable_parallel_append,cfg_parallel_leader_participation,vcpus,memory_mb,sf
234,high,s1,done,6497.873,,20,0,244281.176,6417.985,23.92,6,93,5,6201387.418,5602.384,83.55,12,82745.417,1687.326,5197.078,3072.152,6558.973,4501.506,6988.301,6072.862,8685.486,5565.674,1171.49,5939.999,31480.855,3908.309,8276.713,1480.275,,30669.369,7185.794,,16839.959,2674.714,900000.0,4690.687,1352.225,900000.0,5248.525,900000.0,5605.256,1396.361,8161.517,13895.276,900000.0,704.386,1930.545,228516.032,3693.886,58726.548,99704.278,6688.757,1491.355,1904.543,5740.049,1329.567,30208.535,2594.452,27273.65,3091.649,5997.88,8270.953,19379.012,171965.261,21100.819,981.614,3577.24,4207.09,7189.716,3033.144,375.376,5892.302,12147.609,1649.245,15503.465,938.141,2058.884,4506.239,1334.333,2128.81,8707.116,3168.618,2388.334,7598.366,47370.26,882.357,2898.881,5236.786,642.265,4592.403,5255.212,3779.926,4270.014,17024.11,1831.257,1055.168,572.737,1338.219,8563.625,2570.167,10811.487,2032.269,3248.35,14026.022,5427.833,7300.945,1894.554,900000.0,23923.158,2619.331,4759.888,21417.814,1972.011,4379.247,591236.548,387.277,3347.198,575.599,1732.031,1606.024,7765.215,11827.05,1249.411,1387.023,757.644,589.899,1751.968,1912.493,,1798.648,10707.687,4266.382,2323.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1.0,1.0,3.152,194.0,6.0,1.0,16.0,1280.0,2560.0,32.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6,5120,4
235,high,s1,done,5762.091,,20,0,157820.163,5057.753,44.3,5,96,2,5555579.644,4181.803,86.73,20,15135.97,1195.795,6314.604,2083.578,7042.359,4899.743,6857.322,4930.867,10146.699,5228.292,1830.494,4501.191,4846.265,3564.452,7740.144,2087.686,,49015.833,4563.797,,11295.461,1400.876,900000.0,4054.484,1031.559,658690.07,4249.464,900000.0,8019.075,152.713,21154.965,15901.717,670720.675,295.042,1705.893,145471.72,3267.229,59953.508,67564.991,6677.562,568.282,1481.635,3910.106,483.628,29362.093,2420.786,16350.588,5544.538,20248.373,7194.48,11574.958,350740.029,17364.259,1414.768,4096.706,1604.103,24412.368,2546.167,34.436,31468.193,14238.03,3534.491,6547.433,6259.809,3641.427,4439.179,1068.524,2626.119,14198.957,3147.191,1649.55,6249.25,7614.141,468.285,55.865,23.682,378.462,10881.805,7607.938,6245.526,4884.271,23264.316,2975.022,1469.24,53.25,126.839,7517.536,1885.982,8756.322,1362.605,37630.029,5373.677,2965.206,9095.259,1125.897,457949.527,9008.113,2265.418,4730.848,11650.13,1330.138,14697.581,757530.838,55.266,523.192,178.28,1349.479,1181.95,34936.807,10190.278,747.747,830.249,155.573,299.098,1378.546,1481.888,,969.495,12095.639,1100.732,2967.705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,1.0,1.865,353.0,1.0,1.0,16.0,1408.0,2560.0,32.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,6,5120,4
236,high,s1,done,5488.979,,19,1,1243561.311,9199.229,47.94,9,97,1,4198353.776,3687.255,77.58,26,125404.677,42602.733,18700.853,18018.291,4127.212,1185.002,8485.417,2440.935,11606.134,3543.5,900000.0,7691.319,11609.832,1654.967,4721.45,1508.003,,16780.013,2028.708,,56759.789,1372.74,900000.0,7171.315,1345.595,39346.592,3207.467,560950.803,4903.386,239.014,9901.074,3819.479,48035.815,815.675,2332.641,19469.452,1024.114,8748.01,2121.43,1650.221,1246.92,619.716,2475.883,688.322,41280.318,2721.652,2327.965,805.847,1475.308,6444.232,2582.333,531827.314,18909.524,406.639,12966.511,840.993,67695.975,4448.953,2595.483,6258.86,4931.738,1977.493,5992.708,788.57,1674.849,49995.361,1248.277,1509.187,12750.572,2265.477,291258.478,3676.824,247834.449,850.965,950.294,56.155,665.923,1984.587,7220.825,24203.371,10271.787,2001.42,1056.231,574.944,860.346,8016.733,6258.602,547.492,7849.494,1144.5,2963.507,5384.338,1292.717,9271.809,939.796,80305.372,6572.792,2147.052,1594.917,25.678,1136.986,1778.737,737773.31,9278.736,309.511,2296.267,1135.852,856.775,14444.11,9320.71,961.817,753.921,299.573,2657.48,1189.438,2207.562,,832.013,256776.106,1357.802,2078.061,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,1.0,3.276,158.0,3.0,3.0,16.0,1280.0,3072.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6,5120,4
237,high,s1,done,3471.225,,20,0,231380.621,5664.833,30.45,7,96,2,3192291.516,4609.743,35.9,16,63888.555,20226.282,6109.812,12554.728,4267.303,1147.57,3396.124,2470.107,10746.977,7008.461,1249.117,7405.724,4785.364,3117.255,2485.207,2248.06,,48081.506,2609.526,,22694.21,1720.06,900000.0,4054.466,2020.932,64930.411,4982.723,900000.0,1555.296,5857.022,6481.184,4178.839,59796.892,800.484,1995.899,19686.517,1641.655,5300.295,2622.394,4489.544,4291.354,924.649,5286.172,1477.444,22405.956,4091.117,2898.872,1580.832,1841.099,6181.09,7884.636,136462.88,9407.288,495.838,5312.434,1664.606,5209.778,2498.634,3614.037,5053.682,15381.884,1099.93,44061.76,3900.597,1731.235,3982.963,1273.383,1813.7,13141.211,1874.844,5586.507,4042.872,13403.467,1178.185,3751.718,8371.984,2413.583,4421.082,11986.358,2727.045,3554.127,4101.346,1158.227,1188.856,1207.988,18607.566,13055.092,1495.91,9878.709,5869.945,3073.167,3347.417,3905.299,13471.7,1299.081,42054.128,7449.566,2390.706,4515.068,13166.587,1967.891,4859.202,599626.617,4390.503,3213.172,1073.836,2732.179,921.762,4861.298,7829.987,1599.972,2409.869,4553.362,722.357,1645.708,2723.036,,996.541,7349.401,1757.706,1583.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1.0,1.0,1.359,228.0,6.0,2.0,16.0,1408.0,2560.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6,5120,4
238,high,s1,done,6695.789,,20,0,109976.966,3458.363,40.59,7,93,5,6539567.619,3629.435,85.95,21,23884.263,1257.853,6300.924,1854.351,6184.993,1125.603,6167.329,3990.249,6600.265,3830.509,1150.875,3543.541,5455.502,1444.202,3697.331,1233.643,,19806.853,2016.972,,6060.477,1110.215,900000.0,8267.795,836.736,900000.0,3834.797,900000.0,4103.092,341.399,7132.95,12679.588,900000.0,253.162,1310.397,258697.495,2528.701,55546.949,86292.044,4817.474,708.223,1647.77,3234.929,462.291,35775.745,1762.386,20373.1,3398.392,3846.777,4587.508,9167.808,411853.395,13077.087,732.703,2886.78,1341.216,7459.148,3698.012,28.907,22590.377,7906.938,770.124,6081.0,709.222,1950.004,5766.522,881.447,1513.035,32691.822,2549.057,986.779,3444.099,6785.221,601.402,62.132,175.517,286.978,6426.368,9600.948,3869.458,10789.35,11161.039,1423.049,1219.436,44.776,93.968,6494.293,1528.666,7061.117,1085.565,5744.255,4687.702,4742.843,8520.309,1083.237,900000.0,8914.171,6274.273,6543.261,8904.064,2336.182,6301.878,780741.783,75.063,399.156,109.702,562.44,4017.781,18358.8,7109.786,760.01,907.072,199.481,275.981,1085.953,5084.67,,800.547,4064.583,921.705,3542.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1.0,1.0,3.512,344.0,5.0,2.0,16.0,1280.0,2560.0,32.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,6,5120,4
239,high,s1,done,3569.396,,20,0,174403.047,5459.846,26.21,3,96,2,3344976.828,3544.184,35.8,12,27109.661,15890.827,6216.695,11376.809,5126.491,1579.977,3155.307,3145.741,11705.977,3941.713,1828.51,5813.476,8680.57,2140.254,5913.849,2049.714,,14650.795,2469.17,,37046.587,1528.124,900000.0,5498.281,2025.425,48682.139,5317.266,900000.0,3394.888,213.454,7480.357,4937.019,42489.03,797.068,2647.025,20060.377,1513.183,7163.646,3425.427,1160.917,1785.449,517.482,4373.338,1003.534,28242.309,1695.242,2454.525,2490.299,1982.92,7817.773,2514.417,174006.777,14640.06,649.137,2696.778,1092.016,4499.829,5002.689,4042.694,7894.76,8940.707,1315.033,5979.114,3329.448,5867.222,5731.738,938.483,1511.525,14410.726,2078.235,4641.524,1988.568,9736.042,941.735,947.011,423.997,944.642,2933.237,8392.715,2563.388,5887.429,2549.023,994.663,872.215,1002.5,4050.797,5160.121,1569.764,9705.045,1071.214,2713.854,5085.879,1817.634,13614.263,1097.483,113825.54,8242.517,3052.412,2025.553,5073.804,1218.552,2490.097,777788.356,3760.528,298.61,1671.224,1267.732,1037.668,9092.895,8152.452,1169.743,773.396,267.473,1126.415,3970.497,7361.732,,918.049,4753.111,990.894,1835.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,1.0,2.912,118.0,4.0,1.0,16.0,1408.0,4096.0,256.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,6,5120,4
272,high,s1_s2,done,3486.05,,20,0,182022.706,6044.293,21.37,6,96,2,3255724.197,3975.084,81.3,17,31015.977,14914.415,5800.938,7718.274,6069.865,2479.092,3555.429,3465.088,12165.047,5463.425,1442.826,6902.649,7133.825,3204.768,3484.643,4159.428,,18298.053,4342.53,,35236.799,1796.215,900000.0,6673.928,2010.54,87916.697,5015.755,602823.304,2631.808,994.191,8467.433,4217.323,64374.242,515.084,3526.327,25789.768,1671.689,4371.726,5210.542,4275.197,1149.39,1525.713,3556.322,5172.405,41067.549,1680.566,5008.525,1931.02,2360.412,6275.964,4223.068,200210.67,15944.887,2550.064,2854.631,1168.114,4099.884,4846.589,3627.685,10755.229,14140.45,1494.466,7616.02,2099.027,5019.177,4370.451,716.461,1739.114,15168.808,2590.139,6065.181,2344.484,8357.811,1114.556,1066.282,68.641,990.296,3464.766,7450.386,3031.736,6487.862,2732.112,1118.361,1773.793,1007.695,7783.554,5835.402,1266.761,11463.352,1191.804,3244.469,4509.664,1926.318,12251.314,1350.317,49032.261,9820.507,1981.031,3564.436,4408.59,1384.684,7624.772,900000.0,3938.518,401.642,495.141,1923.46,1457.376,15022.381,9490.525,1191.886,1151.491,472.051,1218.985,2892.222,1360.48,,947.191,13843.886,1038.633,1952.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,1.0,3.335,320.0,2.0,1.0,16.0,1024.0,4096.0,128.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0084,0.00228,0.00066,508.0,0.102,1024.0,64.0,14.0,5.0,3.1,1.0,1.0,,,,,,,,,6,5120,4
273,high,s1_s2,done,14891.161,,20,0,356697.129,11292.935,53.08,9,91,7,14483551.614,34901.398,83.58,16,37479.606,19141.27,17318.032,9428.554,14193.151,2553.192,12983.161,14578.89,47007.841,9578.914,12370.875,7834.31,6042.631,6342.979,4378.642,2647.659,,43252.282,7435.728,,75912.56,2991.614,900000.0,10744.145,30288.293,900000.0,63676.691,627476.911,31598.077,2725.279,8696.265,8130.044,900000.0,8446.474,3065.219,212769.651,3363.477,85602.932,315461.149,88719.232,17740.064,42746.527,8889.067,1992.809,278357.573,32406.952,265205.346,87128.288,34157.327,7888.7,266985.636,358444.091,27230.654,37394.915,86034.944,4325.967,9216.048,21914.676,5383.314,15189.762,21123.508,20549.732,7263.802,211183.666,13762.797,19887.964,13063.402,28459.022,226158.362,12318.963,299064.623,278027.503,501874.952,191194.738,185704.35,3453.957,184120.26,211749.487,18411.526,249832.251,20145.593,217008.668,154053.703,3115.633,139836.903,233166.899,301579.984,3261.092,137034.804,5533.263,900000.0,9759.417,9227.314,900000.0,30263.591,900000.0,150163.777,78611.083,13262.823,62.148,6124.456,123201.857,900000.0,127112.644,6295.966,1237.125,15970.438,3112.557,21820.44,37435.758,17013.61,2648.71,1943.158,3035.641,23638.374,3050.306,,4110.335,432802.285,17776.848,4825.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,1.0,2.62,365.0,3.0,3.0,16.0,1408.0,3072.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0046,0.00404,0.0018,125.0,0.296,512.0,64.0,12.0,14.0,1.2,1.0,0.0,,,,,,,,,6,5120,4
274,high,s1_s2,done,10869.96,,20,0,287025.716,10341.658,42.94,6,94,4,10530909.429,29435.411,76.85,7,39070.238,19410.581,14625.346,9865.954,25265.513,2907.984,14423.565,15249.077,42298.79,9210.736,13640.318,9981.555,5313.197,3858.163,4852.914,2860.367,,17885.678,5015.523,,24278.788,3368.086,900000.0,17146.553,33587.328,900000.0,30000.652,544873.657,37515.28,3230.455,10556.936,19705.074,900000.0,17159.798,3123.191,217475.022,12770.183,278433.545,157744.542,50097.185,56894.986,48824.569,12736.214,2237.317,86284.662,29236.502,98052.956,29344.076,63606.47,10576.017,106965.945,170453.893,23421.739,8315.322,91530.841,32520.586,8601.893,27094.601,5919.567,19680.719,21291.992,21315.806,6397.998,60523.137,6145.967,16682.501,14463.471,6146.083,43106.118,6440.516,130432.049,42645.834,55968.492,63613.62,31788.048,4968.602,24623.379,217274.08,199364.309,250045.89,18204.597,278622.743,21149.447,2521.926,37239.12,54451.818,46388.641,12062.048,111435.94,4090.258,714670.144,11462.792,8947.126,900000.0,4585.749,635572.617,164659.98,52368.319,8687.482,688.839,5583.342,60735.002,740545.08,26572.261,7197.536,1528.519,16798.224,3320.774,18959.694,33255.249,38457.688,13412.915,1196.63,11414.711,27028.605,12038.427,,4272.166,46053.359,65185.07,3621.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1.0,1.0,3.47,380.0,1.0,1.0,16.0,1024.0,2560.0,128.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0021,0.00129,0.00122,311.0,0.488,128.0,16.0,10.0,7.0,3.1,1.0,0.0,,,,,,,,,6,5120,4
275,high,s1_s2,done,7505.638,,20,0,108984.366,3617.691,40.06,4,93,5,7347075.932,4494.521,81.12,15,20701.092,1502.863,3827.887,1989.815,4544.814,1310.484,4359.939,2715.21,7449.441,5973.957,1260.436,3217.209,3611.028,1572.751,6967.969,3652.446,,23090.006,1877.548,,4698.079,1661.16,900000.0,4490.52,772.206,727070.35,3309.529,900000.0,5254.311,227.04,8277.105,16959.885,900000.0,936.064,1721.496,236134.891,1466.184,66713.971,104638.739,73985.818,690.983,15456.041,3764.161,607.484,36239.054,1135.982,29310.255,3155.758,3970.031,4473.712,15672.943,429264.749,18527.203,1073.716,12392.372,2385.241,6734.303,5608.393,29.671,9303.544,12603.472,4782.629,7877.003,657.788,2285.302,3490.844,5567.914,1537.268,32390.603,2355.386,767.644,900000.0,6465.846,380.16,41.839,23.086,223.183,5402.522,15393.778,13018.152,5464.804,13272.276,2405.289,1019.046,62.679,137.052,6687.44,680.253,20362.966,1476.082,129855.744,4818.693,2154.772,7850.729,1468.704,545619.298,14573.335,45131.694,4195.011,10717.786,1770.856,4642.472,900000.0,51.188,428.11,120.791,1092.842,2052.2,10565.36,6738.821,741.909,888.93,257.151,471.888,859.689,1446.263,,756.119,4454.004,3875.549,3347.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,1.0,1.351,169.0,4.0,3.0,16.0,1024.0,3072.0,64.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0071,0.00358,0.00114,1111.0,0.086,8.0,4.0,16.0,10.0,1.5,1.0,1.0,,,,,,,,,6,5120,4
